"Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Category","Outler_Age"
8.05,"2",0.163882129,"5",113.2518,"2","3","4",3415.554,"Food",32
7.535,"1",0.082250143,"15",118.344,"3","2","2",3115.944,"Drinks",10
4.92,"1",0.046026479,"1",196.5084,"2","1","2",3769.7596,"Food",18
6.385,"1",0.0642464577651515,"8",108.9596,"3","1","2",1186.4556,"Drinks",20
18.5,"1",0.052149675,"14",118.3124,"2","1","2",1540.6612,"Food",18
11.6,"1",0.040911824,"15",142.3154,"1","3","2",2552.6772,"Drinks",30
17.35,"1",0.056235142,"1",102.0016,"3","2","2",1619.2256,"Food",10
16.7,"2",0.062170334,"14",60.9562,"3","2","2",829.5868,"Food",15
10.895,"2",0.032427039,"6",147.7102,"1","3","2",1166.4816,"Food",30
18.35,"1",0.099309997,"7",91.4462,"3","2","2",1665.8316,"Food",15
18.75,"1",0.05310896,"14",193.6504,"3","2","2",2876.256,"Food",10
9.3,"1",0.044843161,"10",246.1802,"2","3","3",2702.4822,"Non Consumable",8
13.5,"1",0.164966345,"15",189.4872,"3","1","1",189.0872,"Drinks",32
8.26,"2",0.032435437,"15",124.873,"3","2","2",2956.152,"Drinks",13
12.8,"1",0.06961884,"16",260.3252,"3","1","2",8132.0812,"Food",20
16.75,"1",0.08165147,"7",258.3988,"2","3","3",1541.9928,"Food",8
14,"1",0.028723187,"9",131.831,"2","3","4",3635.268,"Non Consumable",32
10.895,"1",0.020994339,"9",255.6672,"3","2","2",4346.3424,"Non Consumable",15
16.85,"2",0.026561057,"4",93.712,"2","1","2",466.06,"Food",18
20,"2",0.100262068,"1",169.6132,"1","3","1",169.1132,"Food",19
16,"1",0.057012606,"5",225.0404,"1","3","2",5851.0504,"Food",30
16,"1",0.041009558,"14",141.2496,"2","1","2",2681.8424,"Food",18
8.93,"1",0.028578012,"5",152.234,"3","2","2",3828.35,"Drinks",10
9.6,"2",0.0635953402378303,"2",101.699,"2","1","2",2373.577,"Food",18
19.1,"1",0.045088724,"5",39.7138,"2","3","4",1096.5726,"Drinks",32
12.5,"1",0.018757586,"9",96.9384,"2","3","4",2167.8448,"Non Consumable",32
9.8,"2",0.056500895,"2",85.8908,"3","2","2",1845.5976,"Food",15
9.6,"1",0.024576875,"9",186.6214,"2","3","3",1884.214,"Non Consumable",8
10.195,"1",0.188038372,"14",146.4076,"3","1","1",147.8076,"Food",32
7.945,"1",0.015908485,"14",161.421,"3","2","2",3425.541,"Food",15
7.475,"1",0.075845634,"10",156.0656,"2","1","2",1853.5872,"Non Consumable",18
14.85,"1",0.098803088,"7",169.7474,"2","3","3",673.7896,"Food",8
16.6,"1",0.227189581,"8",173.9422,"1","3","1",172.4422,"Drinks",19
10.5,"1",0.041459804,"7",39.2164,"2","1","2",540.6296,"Food",18
8.63,"2",0.032882271,"14",113.5518,"1","3","2",2732.4432,"Food",30
21,"1",0.049583899,"14",193.8478,"3","2","2",1162.4868,"Food",10
15.5,"2",0.02536567,"1",82.7934,"3","2","2",1228.401,"Food",13
14.7,"1",0.07229836,"7",48.2034,"3","1","2",874.8612,"Food",20
13.15,"1",0.022924552,"7",157.892,"3","2","2",1917.504,"Food",10
17.7,"2",0.040897932,"7",82.6276,"1","3","2",731.0484,"Food",30
13.65,"2",0.127660257,"6",198.5426,"3","1","1",790.9704,"Food",32
9.21,"1",0.008764786,"7",123.1414,"3","1","2",4264.449,"Food",20
12.1,"1",0.011604894,"5",166.0526,"3","2","2",1480.0734,"Drinks",10
9.31,"1",0.038169783,"6",64.551,"3","2","2",1581.275,"Food",10
14.85,"1",0.018568129,"4",188.2214,"3","2","2",3014.7424,"Food",13
16.35,"2",0.062109174,"7",223.7062,"2","3","4",4965.5364,"Food",32
6.92,"1",0.038671588,"5",64.2852,"3","2","2",438.0964,"Food",10
13.65,"1",0.077169841,"9",55.593,"1","3","2",282.965,"Non Consumable",30
16,"1",0.041028937,"14",142.6496,"3","2","2",1834.9448,"Food",15
16.35,"1",0.013387211,"12",105.628,"2","1","2",1065.28,"Non Consumable",18
17.85,"1",0.017936715,"9",93.7094,"2","3","4",4189.2136,"Non Consumable",32
4.88,"2",0.223440258,"1",52.2298,"1","3","1",161.7894,"Food",19
6.965,"1",0.0648003527697595,"10",159.6604,"3","2","2",3327.6684,"Non Consumable",15
16,"1",0.060942632,"16",225.6404,"2","1","2",2925.5252,"Food",18
18.85,"1",0.042641788,"4",257.833,"3","2","2",5382.993,"Food",13
20.7,"1",0.021427082,"1",156.5288,"3","2","2",1571.288,"Food",13
9.3,"1",0.042930789,"7",88.5172,"1","3","2",1427.4752,"Food",30
9.695,"2",0.047697859,"6",244.6144,"3","2","2",2695.1584,"Food",10
17.25,"1",0.10764721,"6",39.3822,"3","2","2",314.2576,"Food",10
19.6,"1",0.039577173,"14",166.1526,"3","1","2",2960.1468,"Food",20
14.3,"1",0.130415118,"1",75.9328,"3","1","2",1158.492,"Food",20
12.6,"1",0.082921642,"10",175.2054,"3","2","2",3502.108,"Non Consumable",15
13.1,"1",0.075515154,"5",167.2158,"1","3","2",3008.0844,"Food",30
9.8,"1",0.046994717,"11",125.802,"3","1","1",253.004,"Food",32
17.85,"2",0.04679836,"7",123.8388,"2","3","3",866.8716,"Food",8
8.905,"1",0.143129124,"6",58.8878,"3","1","2",1151.1682,"Food",20
18.5,"1",0.034013539,"12",133.2284,"3","2","2",2768.3964,"Non Consumable",15
20.25,"2",0.022921735,"1",240.7538,"1","3","2",3364.9532,"Food",30
10.3,"2",0.030616757,"7",112.7176,"2","1","2",343.5528,"Food",18
17.85,"1",0.06575528,"6",151.505,"1","3","2",2546.685,"Food",30
7.21,"2",0.144856342,"14",100.5332,"2","1","2",1127.8652,"Food",18
16.1,"2",0.267352587,"6",34.9558,"1","3","1",67.9116,"Food",19
11.65,"1",0.130867413,"1",150.8024,"2","3","4",4402.2696,"Food",32
19.2,"1",0.123449671,"4",89.7488,"2","3","4",1901.5248,"Food",32
17.35,"1",0.014689006,"6",74.5038,"3","2","2",739.038,"Food",13
10,"2",0.037918142,"14",129.6994,"2","3","3",1413.4934,"Food",8
18.6,"1",0.047964395,"14",185.0898,"2","1","2",2993.4368,"Food",18
16.75,"1",0.105018817,"14",155.263,"2","1","2",1721.093,"Food",18
17.75,"1",0.014577412,"7",160.7262,"3","2","2",2864.2716,"Food",13
9,"1",0.143870574,"14",169.4816,"1","3","1",503.3448,"Food",19
6.42,"1",0.053553794,"5",178.6002,"2","1","2",3582.004,"Food",18
16.75,"1",0.075889215,"9",37.6532,"3","2","2",575.2512,"Non Consumable",15
7.39,"1",0.120280989,"12",142.747,"3","1","2",3149.234,"Non Consumable",20
19.2,"1",0.182653772,"12",243.0196,"3","1","2",3374.2744,"Non Consumable",20
17.85,"1",0.25637539,"2",94.8436,"3","1","1",567.2616,"Food",32
5.46,"2",0.107036943,"7",144.2786,"3","2","2",288.9572,"Food",13
17.5,"1",0.064299088571134,"6",258.3304,"1","3","2",3358.2952,"Food",30
12.3,"2",0.106238768,"7",176.1396,"1","3","2",3663.2316,"Food",30
17,"1",0.055545797,"5",220.5114,"3","2","2",5321.0736,"Food",15
14.8,"1",0.019386057,"9",194.5794,"2","3","4",3511.4292,"Non Consumable",32
19.7,"1",0.064921764,"4",88.1198,"3","1","2",1744.396,"Food",20
19.6,"1",0.094694278,"10",254.9698,"3","2","2",2536.698,"Non Consumable",10
14.5,"1",0.019554705,"12",162.421,"2","3","3",1957.452,"Non Consumable",8
19.35,"1",0.033060937,"11",172.4738,"1","3","2",1911.5118,"Food",30
9.195,"2",0.078181964,"11",106.7596,"2","1","2",4098.6648,"Food",18
16.25,"1",0.0642573974698545,"4",90.2804,"2","3","3",1653.8472,"Food",8
20.7,"2",0.100583009,"7",123.5388,"2","3","3",1981.4208,"Food",8
20,"1",0.136124989,"12",38.319,"1","3","1",146.476,"Non Consumable",19
19.35,"2",0.021353642,"7",122.1098,"2","3","4",3374.2744,"Food",32
11.8,"1",0.115167579,"15",199.8084,"3","1","2",2380.9008,"Drinks",20
11.8,"1",0.113559058,"15",184.2924,"3","2","2",1850.924,"Drinks",15
19.1,"1",0.038641968,"7",212.1586,"3","2","2",5909.6408,"Food",15
15.5,"2",0.157246634,"14",145.6418,"3","2","2",2207.127,"Food",15
9.5,"2",0.010917052,"14",185.3608,"3","1","2",2021.3688,"Food",20
12.85,"1",0.033172957,"14",172.0422,"3","2","2",5345.7082,"Food",13
11.65,"2",0.058719726,"1",171.1422,"3","2","2",2931.5174,"Food",13
15.6,"1",0.0642573974698545,"1",111.8544,"2","3","3",1454.1072,"Food",8
18.85,"1",0.141524348,"4",168.4132,"1","3","2",2874.9244,"Food",30
6.865,"2",0.035895934,"6",244.4486,"2","1","2",6353.0636,"Food",18
11.65,"1",0.039980644,"14",227.3694,"2","1","2",4567.388,"Food",18
5.615,"1",0.113858603701205,"9",123.473,"3","1","1",369.519,"Non Consumable",32
20.5,"1",0.108134654131881,"7",90.883,"1","3","1",89.883,"Food",19
20.35,"1",0.054056927,"14",116.8466,"3","1","2",2356.932,"Food",20
10.895,"2",0.009636821,"5",121.873,"2","1","2",2463.46,"Food",18
7.3,"1",0.086266286,"6",147.2076,"2","1","2",1921.4988,"Food",18
11.1,"1",0.033081389,"10",116.5124,"1","3","2",1066.6116,"Non Consumable",30
7.06,"2",0.043989429,"16",60.2904,"3","2","2",644.4944,"Food",15
9.8,"1",0.047178116,"1",99.4016,"3","2","2",2428.8384,"Food",13
9.5,"1",0.074496043,"14",251.9724,"3","2","2",2516.724,"Food",15
17.6,"2",0.039189221,"14",97.341,"1","3","2",965.41,"Food",30
11.8,"1",0.115819014,"15",198.3084,"3","2","2",4563.3932,"Drinks",10
9.695,"2",0.129008866,"1",226.9404,"3","2","2",2700.4848,"Food",10
16.5,"2",0.160371305,"14",143.9128,"2","3","3",1581.9408,"Food",8
6.78,"2",0.085392428,"7",226.7694,"2","3","4",6165.9738,"Food",32
9,"1",0.038925251,"15",34.919,"3","1","2",476.047,"Drinks",20
12.6,"2",0.041557653,"7",124.5072,"3","1","2",2450.144,"Food",20
8.26,"1",0.060237465,"8",115.9834,"3","1","1",345.5502,"Drinks",32
14.35,"2",0.091098018,"6",233.5984,"3","2","2",1853.5872,"Food",15
13.6,"1",0.117874024,"14",193.6136,"3","2","2",4471.5128,"Food",15
13.85,"1",0.030795085,"15",143.3154,"3","1","2",1985.4156,"Drinks",20
16.1,"2",0.063689583,"5",181.9318,"3","2","2",5954.2494,"Food",10
18.25,"2",0.184041545,"5",110.157,"2","3","3",1867.569,"Food",8
12.15,"2",0.13283066,"7",190.6872,"3","2","2",2269.0464,"Food",10
15.35,"1",0.020441939,"15",216.4508,"3","2","2",5426.27,"Drinks",10
12.15,"1",0.037712875,"11",64.4826,"2","3","4",2518.7214,"Food",32
15.35,"1",0.013840784,"6",65.2168,"3","2","2",958.752,"Food",15
18.25,"1",0.060198496,"16",162.9526,"1","3","2",1151.1682,"Food",30
11.8,"1",0.008559557,"9",117.2492,"3","2","2",2432.8332,"Non Consumable",13
9.27,"1",0.061883353,"5",147.905,"2","1","2",1647.855,"Food",18
15.1,"1",0.052085615,"11",242.8512,"2","3","4",5816.4288,"Food",32
12.8,"2",0.039385992,"11",224.8404,"1","3","1",1575.2828,"Food",19
15,"1",0.064241345,"8",45.206,"2","1","2",792.302,"Drinks",18
12.5,"1",0.006759519,"10",42.8112,"1","3","2",639.168,"Non Consumable",30
17.35,"1",0.167243769,"10",176.2712,"1","3","2",2988.1104,"Non Consumable",30
7.975,"1",0.01469075,"1",84.725,"2","3","3",1747.725,"Food",8
10.5,"2",0.013551445,"14",142.0154,"2","3","3",2410.8618,"Food",8
6.59,"1",0.105085956,"7",82.3908,"2","3","4",3691.1952,"Food",32
14.35,"1",0.017038777,"9",112.5228,"3","1","2",1989.4104,"Non Consumable",20
12.35,"2",0.038718195,"7",110.657,"3","2","2",2087.283,"Food",10
10.195,"2",0.075291577,"7",119.1808,"1","3","1",351.5424,"Food",19
18.5,"2",0.0648003527697595,"6",148.7418,"3","2","2",2501.4106,"Food",15
11.5,"1",0.0642573974698545,"14",119.5124,"2","3","3",829.5868,"Food",8
12.5,"2",0.082085787,"7",92.2488,"2","3","3",1358.232,"Food",8
15.35,"1",0.095931002,"15",198.5768,"2","3","4",6897.688,"Drinks",32
10.695,"2",0.011448629,"14",72.9038,"3","2","2",1034.6532,"Food",15
14.15,"1",0.00879232,"10",195.011,"3","2","2",1964.11,"Non Consumable",13
17.6,"1",0.049167388,"14",114.9176,"3","2","2",1946.7992,"Food",15
12.15,"1",0.079046992,"9",39.8506,"2","3","4",1480.0734,"Non Consumable",32
6.215,"2",0.049580407,"1",227.4062,"1","3","2",5191.2426,"Food",30
18.1,"1",0.022399592,"7",96.0094,"3","1","2",1808.9786,"Food",20
11.65,"1",0.033926852,"13",111.586,"3","2","2",3395.58,"Food",15
7.42,"2",0.021617397,"13",185.0582,"3","2","2",5201.2296,"Food",15
20,"1",0.0814536,"12",36.819,"2","1","2",768.999,"Non Consumable",18
17.75,"1",0.07607772,"1",112.4544,"2","1","2",2348.9424,"Food",18
14,"2",0.135775701,"6",54.564,"3","1","2",1597.92,"Food",20
15.35,"2",0.0635953402378303,"7",193.0504,"2","1","2",2492.7552,"Food",18
6.13,"1",0.076891526,"5",61.5536,"3","2","2",796.2968,"Drinks",15
9.695,"2",0.128543405,"1",226.5404,"3","2","2",4500.808,"Food",15
20.25,"2",0.014793357,"5",191.5162,"3","1","2",3078.6592,"Food",20
11.3,"2",0.066406853,"6",259.7962,"2","3","4",5697.9164,"Food",32
15.85,"2",0.007140468,"14",40.848,"1","3","2",679.116,"Food",30
19.85,"2",0.020858779,"14",62.8194,"1","3","2",928.791,"Food",30
4.61,"1",0.123346085,"8",172.5396,"3","2","2",3663.2316,"Drinks",10
7.365,"1",0.159937597,"14",93.912,"3","2","2",1304.968,"Food",13
7.81,"1",0.067128641,"15",242.8486,"2","3","4",3420.8804,"Drinks",32
18.85,"1",0.042736348,"4",255.933,"3","2","2",3844.995,"Food",15
9.035,"2",0.172629683,"11",148.4708,"2","3","4",3761.77,"Food",32
11.3,"1",0.007278512,"11",196.7426,"3","2","2",2768.3964,"Food",13
7.405,"1",0.0646622415558602,"5",205.7296,"3","2","2",4570.0512,"Food",10
15.7,"2",0.03079807,"14",252.9724,"3","2","2",3020.0688,"Food",10
7.72,"1",0.12152072,"7",118.244,"3","1","2",958.752,"Food",20
6.65,"1",0.053591345,"4",149.7734,"3","2","2",2375.5744,"Food",10
10.6,"1",0.035163639,"9",84.4224,"1","3","2",852.224,"Non Consumable",30
13,"1",0.061470858,"10",48.6034,"3","1","1",145.8102,"Non Consumable",32
15.85,"1",0.043226398,"16",37.5164,"3","2","2",270.3148,"Food",13
12.15,"1",0.062640143,"16",36.6532,"3","2","2",251.6724,"Food",10
11.35,"2",0.06358394,"5",89.4856,"3","2","2",1142.5128,"Food",10
20.1,"1",0.077389797,"9",60.8536,"1","3","2",1347.5792,"Non Consumable",30
15.7,"2",0.00878535,"11",204.998,"3","2","2",5366.348,"Food",10
15,"2",0.136592891,"11",238.0248,"3","1","1",711.0744,"Food",32
16.7,"2",0.054937907,"16",64.2168,"3","2","2",1661.8368,"Food",10
6.115,"2",0.007084185,"15",191.153,"3","2","2",3415.554,"Drinks",10
20.7,"1",0.027052013,"10",73.9354,"3","2","2",1655.1788,"Non Consumable",10
9.8,"2",0.072863893,"14",118.6098,"3","2","2",843.5686,"Food",13
16.85,"1",0.244102315,"14",148.076,"3","1","1",146.476,"Food",32
20.35,"1",0.141789197,"14",121.9072,"3","2","2",1347.5792,"Food",13
6.71,"1",0.035414528,"2",218.2166,"2","3","4",3701.1822,"Food",32
6.85,"1",0.022864238,"6",260.0594,"1","3","2",6018.1662,"Food",30
20.35,"1",0.054011943,"14",116.5466,"1","3","2",1885.5456,"Food",30
9.195,"2",0.117462619,"14",158.9578,"3","2","2",2246.4092,"Food",13
9.695,"1",0.11411658,"9",158.8604,"2","1","2",4436.8912,"Non Consumable",18
8.895,"1",0.046124444,"6",206.7954,"3","1","1",833.5816,"Food",32
11.65,"2",0.075849167,"14",85.1908,"3","1","2",2181.1608,"Food",20
6.035,"2",0.065729039,"1",188.324,"1","3","2",1491.392,"Food",30
18.2,"1",0.097865088,"10",221.8456,"1","3","1",884.1824,"Non Consumable",19
15.2,"1",0.058827583,"10",110.4912,"3","1","1",436.7648,"Non Consumable",32
7.63,"1",0.061313057,"15",93.3436,"2","3","3",1323.6104,"Drinks",8
6.385,"2",0.123961415,"14",33.2874,"3","2","2",141.1496,"Food",15
9.6,"2",0.014270394,"14",187.3872,"2","3","3",2647.2208,"Food",8
20.5,"1",0.060847634,"6",75.0696,"1","3","1",149.1392,"Food",19
16.1,"1",0.0643032613957621,"7",253.0356,"2","3","4",11445.102,"Food",32
18.35,"1",0.014103354,"10",225.4746,"3","2","2",1346.2476,"Non Consumable",10
19.6,"1",0.033901442,"15",56.2614,"3","1","2",773.6596,"Drinks",20
14.15,"2",0.024454052,"7",197.211,"3","2","2",3731.809,"Food",15
5.325,"2",0.113858603701205,"5",55.9298,"3","1","1",107.8596,"Food",32
14.5,"2",0.096730427,"14",159.0262,"2","3","4",5887.6694,"Food",32
17.6,"1",0.097198194,"5",89.8856,"3","2","2",351.5424,"Drinks",13
19,"2",0.066005186,"7",188.4214,"3","2","2",2826.321,"Food",10
8.42,"2",0.030890618,"4",228.7352,"2","1","2",5954.9152,"Food",18
9.3,"1",0.028498354,"1",195.8136,"1","3","2",2332.9632,"Food",30
19.75,"1",0.033883448,"14",213.2902,"3","2","2",4247.804,"Food",13
6.78,"1",0.066565644,"7",185.324,"1","3","2",3914.904,"Food",30
15.2,"1",0.169943195,"9",116.2492,"3","1","1",115.8492,"Non Consumable",32
17.25,"1",0.0648003527697595,"15",263.591,"3","2","2",788.973,"Drinks",15
15.3,"2",0.084765192,"4",215.0218,"3","1","2",1923.4962,"Food",20
15.7,"2",0.027617046,"4",168.279,"3","1","2",4074.696,"Food",20
17.85,"1",0.052166995,"14",121.7072,"3","2","2",2817.6656,"Food",13
12.8,"2",0.0643032613957621,"5",184.2608,"2","3","4",6064.1064,"Food",32
15.3,"1",0.038460297,"10",104.0332,"1","3","1",205.0664,"Non Consumable",19
16.25,"1",0.025789175,"7",166.9474,"3","2","2",2863.6058,"Food",15
15,"2",0.161301097,"4",185.1266,"1","3","2",2213.1192,"Food",30
13.85,"1",0.034640466,"8",116.1492,"3","2","2",1274.3412,"Drinks",15
17.6,"1",0.0643032613957621,"5",89.1856,"2","3","4",2109.2544,"Drinks",32
13.8,"2",0.064307102,"7",77.3012,"2","1","2",1593.9252,"Food",18
7.475,"1",0.076036381,"10",153.9656,"2","3","3",2625.9152,"Non Consumable",8
18.7,"2",0.071091591,"6",228.601,"3","2","2",4823.721,"Food",10
12.5,"1",0.187841082,"4",119.244,"1","3","1",119.844,"Food",19
15.85,"1",0.043234574,"16",38.3164,"3","1","2",540.6296,"Food",20
19.35,"1",0.026055106,"7",169.5474,"2","3","4",4211.185,"Food",32
20.75,"1",0.109153001,"14",161.3578,"2","3","3",4492.8184,"Food",8
5.82,"1",0.08062523,"10",168.379,"3","2","2",1188.453,"Non Consumable",13
5.785,"2",0.0901292,"7",89.8856,"1","3","1",175.7712,"Food",19
13.1,"2",0.098938169,"6",195.7768,"2","1","2",4138.6128,"Food",18
10.1,"2",0.064299088571134,"7",225.1088,"1","3","2",3579.3408,"Food",30
16.75,"1",0.032580547,"9",192.1162,"3","2","2",3848.324,"Non Consumable",13
10.8,"1",0.097937252,"11",98.9042,"2","3","4",4960.21,"Food",32
17.1,"2",0.0635953402378303,"7",208.5638,"2","1","2",5383.6588,"Food",18
7.42,"1",0.020391845,"14",248.9092,"3","1","2",2241.0828,"Food",20
7.51,"1",0.103813029,"14",113.7544,"3","1","2",671.1264,"Food",20
11.6,"1",0.031069203,"4",179.6686,"3","1","1",177.7686,"Food",32
9.6,"1",0.062294473,"14",242.417,"3","1","1",486.034,"Food",32
19.2,"2",0.022914478,"7",181.195,"3","2","2",2380.235,"Food",13
18.6,"1",0.152058281,"3",99.9358,"3","1","2",201.0716,"Food",20
7.105,"1",0.044991294,"10",59.2562,"2","3","3",651.8182,"Non Consumable",8
4.92,"1",0.046214971,"1",199.8084,"3","2","2",3968.168,"Food",10
11,"2",0.13312044,"4",221.5798,"3","2","2",4187.2162,"Food",13
7.68,"1",0.255348289,"9",84.4224,"1","3","1",170.4448,"Non Consumable",19
13.15,"1",0.036879539,"6",181.3976,"3","2","2",3078.6592,"Food",10
7.52,"2",0.044202545,"1",182.995,"2","3","3",4394.28,"Food",8
8.895,"2",0.137858955,"6",162.1236,"2","1","2",2577.9776,"Food",18
4.805,"2",0.037668051,"5",126.7704,"1","3","2",2628.5784,"Food",30
17.1,"1",0.224837308,"7",112.7886,"3","1","1",222.3772,"Food",32
7.785,"1",0.089069748,"7",62.751,"2","3","3",1707.777,"Food",8
8.975,"2",0.053027398,"4",86.0224,"3","2","2",1278.336,"Food",10
6.235,"1",0.118099673,"10",262.891,"2","3","4",5522.811,"Non Consumable",32
9.3,"1",0.0646622415558602,"6",182.9292,"3","2","2",4013.4424,"Food",10
10.895,"1",0.137023446,"5",263.7568,"2","1","2",7646.0472,"Food",18
15,"2",0.026950104,"1",220.9456,"2","3","3",1768.3648,"Food",8
12.15,"1",0.0642573974698545,"9",224.4404,"2","3","3",5626.01,"Non Consumable",8
16.7,"2",0.119362812,"7",180.3976,"1","3","2",3078.6592,"Food",30
15.1,"2",0.067350054,"14",257.3304,"2","3","3",3874.956,"Food",8
8.02,"1",0.064299088571134,"10",157.7972,"1","3","2",1713.7692,"Non Consumable",30
19.35,"2",0.049712775,"7",78.2644,"2","1","2",1492.7236,"Food",18
20.7,"2",0.122208091,"6",119.7466,"3","2","2",4006.7844,"Food",10
16.85,"1",0.138742518,"14",147.476,"2","3","4",3368.948,"Food",32
4.59,"1",0.070780558,"15",114.586,"3","1","2",1245.046,"Drinks",20
18.1,"1",0.037492325,"7",95.5094,"1","3","1",95.2094,"Food",19
12.85,"1",0.053527105,"9",185.1608,"2","1","2",2388.8904,"Non Consumable",18
16.75,"1",0.076164013,"9",34.0532,"3","2","2",575.2512,"Non Consumable",10
14.85,"2",0.009995002,"14",154.463,"3","2","2",3755.112,"Food",10
8.235,"1",0.08259502,"1",149.1076,"3","2","2",1182.4608,"Food",15
6.425,"1",0.063122753,"3",131.3626,"1","3","2",262.3252,"Food",30
6.59,"1",0.105597316,"7",83.4908,"3","1","2",1342.2528,"Food",20
12.6,"2",0.021863506,"7",247.0092,"2","3","4",5478.2024,"Food",32
12.6,"1",0.063800266,"9",123.0414,"2","3","4",4629.9732,"Non Consumable",32
6.36,"1",0.006012413,"10",163.0526,"3","2","2",1644.526,"Non Consumable",10
17.35,"2",0.063207198,"1",89.383,"3","2","2",1258.362,"Food",10
8.6,"1",0.069809115,"10",90.5146,"3","2","2",729.7168,"Non Consumable",10
17.7,"1",0.011660463,"6",96.541,"2","3","3",2220.443,"Food",8
7.6,"2",0.142410775,"16",171.9448,"3","1","2",3749.7856,"Food",20
19.6,"1",0.024226902,"5",48.7718,"3","1","2",236.359,"Drinks",20
13,"1",0.082440705,"10",61.3194,"2","3","4",2043.3402,"Non Consumable",32
9.3,"1",0.066918731,"6",184.2292,"3","2","2",1641.8628,"Food",15
20.2,"1",0.074390007,"10",91.4462,"3","2","2",1943.4702,"Non Consumable",15
11.35,"2",0.005530516,"7",171.179,"3","1","2",4923.591,"Food",20
16.5,"1",0.028579565,"14",90.3146,"3","2","2",2554.0088,"Food",10
17.1,"1",0.038705317,"10",165.0842,"1","3","2",2320.9788,"Non Consumable",30
4.88,"2",0.0646641146824417,"1",53.1298,"3","2","2",808.947,"Food",13
10.195,"1",0.108004532,"14",148.7076,"3","2","2",1330.2684,"Food",10
12.8,"2",0.023626808,"11",223.2404,"2","3","3",2475.4444,"Food",8
12.1,"1",0.070660449,"7",180.4002,"3","1","1",716.4008,"Food",32
8.05,"2",0.078719835,"7",258.5646,"2","3","3",3091.9752,"Food",8
20.6,"2",0.046208155,"14",178.0344,"2","3","3",1605.9096,"Food",8
6.32,"1",0.012769753,"11",39.9822,"2","3","3",78.5644,"Food",8
5.465,"2",0.048486801,"1",131.2626,"1","3","2",3410.2276,"Food",30
18.25,"1",0.132596101,"6",226.2062,"1","3","1",677.1186,"Food",19
14.5,"2",0.128459481,"1",102.0332,"2","1","2",2050.664,"Food",18
15.7,"1",0.161317495,"10",57.5562,"2","3","3",829.5868,"Non Consumable",8
9.6,"1",0.011211251,"10",166.9184,"1","3","1",660.4736,"Non Consumable",19
20.7,"2",0.114294512,"5",94.9436,"2","1","2",1229.0668,"Food",18
6.055,"1",0.031103357,"7",159.9578,"3","1","2",2727.7826,"Food",20
5.655,"1",0.085274988,"7",165.05,"3","1","2",2330.3,"Food",20
6.78,"1",0.066892471,"7",186.424,"2","3","3",1304.968,"Food",8
15.6,"1",0.078764059,"5",241.3854,"3","1","1",483.3708,"Food",32
6.865,"2",0.036042939,"6",244.4486,"3","2","2",4153.9262,"Food",10
6.61,"2",0.04855968,"14",188.4898,"1","3","1",187.0898,"Food",19
20.6,"1",0.082602127,"1",120.9756,"2","3","4",3877.6192,"Food",32
12.6,"1",0.064240743,"9",121.9414,"3","2","2",1462.0968,"Non Consumable",15
